"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol m-2 s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol m-2 s-1)","GPP (mmol m-2 s-1)","SMshall","SMdeep","SMrock","RHIZFshall (mmol m-2 s-1)","RHIZFdeep (mmol m-2 s-1)","RHIZFrock (mmol m-2 s-1)","FinRootCshall (gC m-2 grd)","FinRootCdeep (gC m-2 grd)","FinRootCrock (gC m-2 grd)","MicrobNshall (gN m-2 grd)","MicrobNdeep (gN m-2 grd)","MicrobNrock (gN m-2 grd)","LitterNshall (gN m-2 grd)","LitterNdeep (gN m-2 grd)","LitterNrock (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","RLA (m2 m-2)","RA shall (m2 m-2","RA deep (m2 m-2)","RA rock (m2 m-2)"
"20",20,0.594369771711057,63.34234,-2.7070375,-2.96687,-4.064815,4.83777729166667,27.2873,57.4985,377.907,60.908325,0.169972105625,1.12957050744757,0.182952233174043,0.1855284375,0.309522284485116,0.0056244461875,0.0967212025,0.06890352375,23.0200602083333,22.64513,5.03225503225,4.29788479166667,6.01239458333333,3.28914645833333,2.13923133333333,3.02634104166667,1.74861183333333,1.674600625,1.95834,2.08137395833333,0.3680901875,0.519053229166667,0.112856357083333
"21",21,0.705868166839694,62.7889,-2.784795,-3.0308975,-4.34775,4.71749479166667,26.346425,56.793975,379.03775,69.03875,0.202370857291667,1.46477859617543,0.18268299748715,0.184901895833333,0.309521541928976,0.0175368616666667,0.106714518541667,0.0805966222916667,23.0213654166667,22.64513,5.03225503225,4.26747916666667,5.97263083333333,3.25284020833333,2.141580375,3.03681416666667,1.74539,1.65934,1.95834,2.08140770833333,0.368100229166667,0.519045083333333,0.1128548825
"22",22,1.05189187387945,62.20954,-2.96207,-3.1264675,-5.345885,4.44633395833333,26.372675,56.0756,379.9175,76.373275,0.387926633958333,2.96559309280527,0.181733421316691,0.183971770833333,0.309520548314238,0.0663664778958333,0.202082355,0.122422482916667,23.0311102083333,22.64513,5.03225503225,4.23837604166667,5.93280520833333,3.2162975,2.14194010416667,3.04701333333333,1.7416985,1.64765916666667,1.95834,2.08165145833333,0.368174520833333,0.518984041666667,0.112841556666667
"23",23,1.36948349231103,63.87918,-3.2575275,-3.3928125,-5.785045,4.04660729166667,27.24775,56.01555,380.52025,59.340375,0.431566671666667,3.41904495096422,0.180436987320464,0.182629229166667,0.309519067104899,0.0465304853958333,0.2169878225,0.163449639583333,23.0620647916667,22.64513,5.03225503225,4.211455,5.89353583333333,3.180975,2.13838577083333,3.05691604166667,1.73743927083333,1.63899770833333,1.95834,2.08245458333333,0.368417916666667,0.518783854166667,0.112798046041667
"24",24,1.63983107541146,65.25844,-3.512435,-3.645635,-6.0095925,3.70642666666667,27.692175,56.34845,381.11125,47.928175,0.449518679166667,3.32315006441787,0.179571399153324,0.18133475,0.309517177954736,0.0447093110416667,0.194654467708333,0.198011379166667,23.1016383333333,22.64513,5.03225503225,4.186395625,5.85503041666667,3.147370625,2.1306818125,3.06649270833333,1.73248633333333,1.62872791666667,1.95834,2.08349145833333,0.368732354166667,0.518525708333333,0.112741930625
"25",25,1.88254661948919,66.56674,-3.7593425,-3.900235,-6.203905,3.39548125,27.7314,56.655175,381.79175,39.21845,0.43455804375,3.1712445320736,0.17877187271849,0.180205520833333,0.309515088538396,0.03641373125,0.161314462916667,0.221256560416667,23.1379489583333,22.64513,5.03225503225,4.16357541666667,5.81714791666667,3.114911875,2.11661529166667,3.075721875,1.7267745625,1.61801458333333,1.95834,2.08445041666667,0.369022520833333,0.518287333333333,0.112690095
"26",26,2.22252642253151,67.7093,-3.9706425,-4.1752,-6.2250525,3.14052604166667,27.649875,56.81765,382.5455,30.09705,0.409857747916667,2.72948660631715,0.178098646392816,0.179296708333333,0.309512890220545,0.03144614375,0.128979623958333,0.239319975,23.1680910416667,22.64513,5.03225503225,4.14302145833333,5.77956520833333,3.08314291666667,2.0962231875,3.08457458333333,1.72028570833333,1.60820583333333,1.95834,2.08525416666667,0.369265875,0.518087458333333,0.112646588541667
"27",27,1.78199133463494,68.61106,-4.1413425,-4.3959325,-6.193215,2.939655,27.21725,56.74115,383.34875,34.424475,0.37268851125,2.87055065700059,0.177548023363247,0.178575708333333,0.309510668281161,0.0185088289583333,0.096195285625,0.247228974583333,23.1881889583333,22.64513,5.03225503225,4.12345375,5.74207270833333,3.051835,2.073825125,3.09293020833333,1.71295364583333,1.59830875,1.95834,2.08579395833333,0.3694290625,0.517953416666667,0.112617539583333
"28",28,1.60707208019832,69.20126,-4.2907425,-4.462755,-6.374355,2.792393125,27.371025,56.631675,384.1175,37.048675,0.3606114125,3.06544633448627,0.17717001144175,0.17802,0.309508390684888,0.0171605108333333,0.0792862552083333,0.232673052083333,23.216778125,22.64513,5.03225503225,4.10218354166667,5.7051475,3.02099395833333,2.05618239583333,3.09872979166667,1.70479270833333,1.58970479166667,1.95834,2.0865475,0.369656770833333,0.517766333333333,0.112576841458333
"29",29,1.86331491860291,69.77202,-4.413945,-4.607885,-6.4217225,2.67153916666667,27.4588,56.653925,384.85825,30.86165,0.362615958333333,2.90908852537841,0.176827951874623,0.177570145833333,0.309505993790658,0.0170460614583333,0.0662055630833333,0.25670955625,23.247088125,22.64513,5.03225503225,4.081061875,5.66926729166667,2.99077833333333,2.0390343125,3.10090395833333,1.695809375,1.58186833333333,1.95834,2.08734916666667,0.369899041666667,0.517567333333333,0.112533566875
"30",30,1.80637888219201,70.17108,-4.530705,-4.7391825,-6.7006525,2.56020104166667,27.39235,56.670775,385.59725,32.156775,0.357779420833333,2.94439398228164,0.176483173500232,0.177178708333333,0.309503544182987,0.0136638120833333,0.0566331039583333,0.256821420833333,23.273733125,22.6451375,5.03230628285375,4.06073875,5.633655,2.961306875,2.02071741666667,3.102649375,1.68590379166667,1.57443145833333,1.958414375,2.08806020833333,0.370112395833333,0.517391520833333,0.112495923125
"31",31,1.75860107554669,70.6268,-4.61943,-4.8199025,-6.69524,2.468749375,27.081775,56.487375,386.3035,31.35275,0.337641797916667,2.86357042458424,0.176251449842227,0.1768454375,0.309501165405831,0.0109044066666667,0.0467917341666667,0.250735214583333,23.3009533333333,22.645241875,5.03259649452812,4.04101125,5.59824458333333,2.932566875,2.00166222916667,3.104043125,1.6750335,1.56228458333333,1.96248166666667,2.08499125,0.370328458333333,0.5172114375,0.112459960208333
