"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol m-2 s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol m-2 s-1)","GPP (mmol m-2 s-1)","SMshall","SMdeep","SMrock","RHIZFshall (mmol m-2 s-1)","RHIZFdeep (mmol m-2 s-1)","RHIZFrock (mmol m-2 s-1)","FinRootCshall (gC m-2 grd)","FinRootCdeep (gC m-2 grd)","FinRootCrock (gC m-2 grd)","MicrobNshall (gN m-2 grd)","MicrobNdeep (gN m-2 grd)","MicrobNrock (gN m-2 grd)","LitterNshall (gN m-2 grd)","LitterNdeep (gN m-2 grd)","LitterNrock (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","RLA (m2 m-2)","RA shall (m2 m-2","RA deep (m2 m-2)","RA rock (m2 m-2)"
"11",11,0.231306899848324,55.1534,-0.6457505,-0.89967425,-1.049238,1.87827,26.04965,57.253725,371.3635,35.43795,0.0409345220833333,0.617534777054298,0.212709332077769,0.210982416666667,0.309532237855576,0.0176801261666667,0.0169628172916667,0.00719420102083333,22.7016,22.64513,5.03225503225,4.55865229166667,6.35430520833333,3.63912625,2.12308325,2.90811104166667,1.73817014583333,1.78676291666667,1.95834,2.07306,0.365556,0.521135,0.1133092
"12",12,0.472625129733542,51.93622,-0.6070315,-0.87780625,-1.382305,1.88736458333333,25.36915,56.202275,371.98775,57.1459,0.123762075416667,1.47764816190475,0.217541115871405,0.210873520833333,0.309531978617112,0.0674824266666667,0.0454477169583333,0.0106567165625,22.70260375,22.64513,5.03225503225,4.52662541666667,6.31516333333333,3.59367166666667,2.12460960416667,2.9075675,1.7432190625,1.76850520833333,1.95834,2.073085625,0.36556375,0.521128520833333,0.113307836458333
"13",13,1.2101271494583,52.44828,-0.63665925,-0.89534375,-1.7930525,1.8806275,25.980175,55.542925,372.46125,34.3039,0.231371416666667,2.71280563229097,0.216268568283907,0.21043625,0.309531887066892,0.119882939583333,0.0946571560416667,0.0163734727291667,22.7097941666667,22.64513,5.03225503225,4.49696416666667,6.27608854166667,3.549041875,2.12214170833333,2.90683708333333,1.747267875,1.754935,1.95834,2.07327125,0.365620333333333,0.521081875,0.113297844791667
"14",14,1.45792196646488,52.8822,-0.6704295,-0.922843,-1.7366175,1.863239375,26.4641,55.4468,372.78875,28.368,0.242579525,2.63302323176528,0.21382344736395,0.209788875,0.309531759064468,0.112855260416667,0.111768571666667,0.0180422804166667,22.724975625,22.64513,5.03225503225,4.4686175,6.237519375,3.50614541666667,2.11884745833333,2.90578729166667,1.7504379375,1.74280958333333,1.95834,2.07367,0.3657421875,0.5209818125,0.113275956666667
"15",15,1.68196908669983,53.379,-0.7058985,-0.97196175,-1.839715,1.84745770833333,26.584475,55.503075,373.131,25.863275,0.257741852916667,2.57114195060115,0.211475009422319,0.209021458333333,0.309531606477468,0.108991517083333,0.129390291666667,0.0197609216666667,22.7418433333333,22.64513,5.03225503225,4.44153645833333,6.199446875,3.465111875,2.11461970833333,2.90438270833333,1.7527905625,1.730115,1.95834,2.07411541666667,0.3658786875,0.520869625,0.113251551041667
"16",16,1.82110605618666,53.78702,-0.74208225,-0.97679425,-1.9511325,1.83393604166667,26.581875,55.533075,373.551,24.4775,0.261343690416667,2.50887845641266,0.209263090209454,0.208181083333333,0.309531440952642,0.103216081875,0.138704254166667,0.020821,22.7571972916667,22.64513,5.03225503225,4.41438229166667,6.16178166666667,3.42542125,2.11140235416667,2.90262520833333,1.754307625,1.71707520833333,1.95834,2.074525,0.366003666666667,0.520767,0.113229253333333
"17",17,1.64524050224842,53.84548,-0.779163,-0.9999395,-1.7884725,1.822324375,26.517925,55.4965,374.0055,24.716225,0.252426695416667,2.49646212235687,0.207222430711457,0.2073031875,0.309531263031014,0.0921233041666667,0.140283359583333,0.0213746933333333,22.77249625,22.64513,5.03225503225,4.38759791666667,6.12455729166667,3.386665,2.10726158333333,2.90052770833333,1.75490520833333,1.70497979166667,1.95834,2.07493229166667,0.366128083333333,0.520664854166667,0.113207020833333
"18",18,1.64317895893855,54.15358,-0.81857025,-1.028825,-1.7948475,1.81312145833333,26.439,55.4047,374.4595,24.172525,0.244093585416667,2.44004352271484,0.205385696219835,0.2064161875,0.309531078899964,0.0827989208333333,0.139993670833333,0.0219451722916667,22.7891910416667,22.64513,5.03225503225,4.361175,6.087711875,3.348885,2.10241479166667,2.898673125,1.75422739583333,1.69295104166667,1.95834,2.075375625,0.366263791666667,0.520553416666667,0.113182826875
"19",19,0.924635556172966,54.58212,-0.85276025,-1.01966,-1.5623425,1.80797958333333,26.069425,55.2459,374.946,31.4668,0.148491840208333,2.17349835086603,0.204034433746404,0.205647645833333,0.309530903204802,0.0453272690833333,0.091406039375,0.0180998185416667,22.8049322916667,22.64513,5.03225503225,4.334528125,6.04930854166667,3.31208645833333,2.09768810416667,2.9029825,1.75212958333333,1.67995458333333,1.95834,2.07579770833333,0.366392729166667,0.520447583333333,0.113159848125
"20",20,0.613719818526327,55.3126,-0.8714695,-0.996968,-1.414015,1.80343125,25.72345,54.958075,375.5585,29.8111,0.0876364435416667,1.24164226323983,0.20329970505,0.2052218125,0.309530761483951,0.0242318441666667,0.055059555625,0.013823511875,22.8109404166667,22.64513,5.03225503225,4.30531041666667,6.01019208333333,3.27559145833333,2.09685075,2.90878770833333,1.74934702083333,1.66448354166667,1.95834,2.07596333333333,0.366442479166667,0.520406270833333,0.113150756458333
"21",21,0.728767980352955,54.7928,-0.88921975,-1.0030875,-1.5267,1.7949575,25.223,54.4663,376.16375,34.56375,0.105793639770833,1.52655666107499,0.202704060722699,0.204859666666667,0.309530624270647,0.0325075465,0.0634891125,0.0164180814375,22.8122666666667,22.64513,5.03225503225,4.27538229166667,5.97082645833333,3.238735625,2.09747664583333,2.91437541666667,1.7461009375,1.65011333333333,1.95834,2.07599604166667,0.366453125,0.520398145833333,0.113149176666667
"22",22,1.11084068337312,54.93032,-0.92375,-1.02677,-1.8923375,1.76802625,25.443475,54.037025,376.6255,33.88445,0.198129556666667,2.45764684085337,0.201655284742109,0.20432525,0.309530444873553,0.0631052827083333,0.115042999791667,0.0233199225,22.8193327083333,22.64513,5.03225503225,4.24688770833333,5.93153229166667,3.20191604166667,2.0954360625,2.91975166666667,1.74238808333333,1.639310625,1.95834,2.07617625,0.366507833333333,0.520352895833333,0.113139252708333
"23",23,1.4441314207244,55.79614,-0.97592475,-1.090355,-2.016965,1.725816875,25.9452,54.048425,376.9305,27.784125,0.231857979375,2.60830119379438,0.200380085955892,0.203514604166667,0.309530194522598,0.0605531842916667,0.142212885416667,0.0295397922916667,22.8370954166667,22.64513,5.03225503225,4.22122,5.89269145833333,3.16632166666667,2.0871058125,2.92486520833333,1.73811047916667,1.63146770833333,1.95834,2.07664104166667,0.366649895833333,0.520236145833333,0.113113889583333
"24",24,1.71634116262801,56.59216,-1.0322425,-1.17272,-2.0722125,1.6804625,26.065825,54.19475,377.229,23.530725,0.252522660416667,2.40318355424136,0.199203619296248,0.202547916666667,0.309529886926155,0.0557682146666667,0.160817239583333,0.0342751114583333,22.8557322916667,22.64513,5.03225503225,4.19788395833333,5.85445520833333,3.13232979166667,2.07394833333333,2.92965895833333,1.73314385416667,1.62348020833333,1.95834,2.07713854166667,0.366801395833333,0.520111666666667,0.113086760208333
"25",25,1.95742562070012,57.41136,-1.093455,-1.2512625,-2.1383375,1.63321979166667,25.902625,54.221675,377.5475,20.359575,0.254997289583333,2.28541433673598,0.198088987816554,0.201507020833333,0.309529525339561,0.0488720354166667,0.166518925,0.0388653810416667,22.869809375,22.64513,5.03225503225,4.17629604166667,5.81679229166667,3.09956979166667,2.0577415625,2.93410395833333,1.72742508333333,1.61545,1.95834,2.07752,0.366918166666667,0.520015979166667,0.113065994791667
"26",26,2.28883198791377,58.24766,-1.1543875,-1.358255,-2.1314925,1.58621291666667,25.6725,54.125425,377.86475,16.24495,0.247808788333333,1.92120328603328,0.197106437083607,0.200464270833333,0.309529116511125,0.0494027622083333,0.1586458125,0.0398454483333333,22.8790020833333,22.64513,5.03225503225,4.15601666666667,5.77961270833333,3.0676825,2.03900758333333,2.93819708333333,1.7209354375,1.60757958333333,1.95834,2.077781875,0.366997583333333,0.51995075,0.113051727916667
"27",27,1.81893526224065,59.26968,-1.21374,-1.34905,-2.1149075,1.538245625,25.403,53.8879,378.17575,19.06475,0.214031001458333,2.13424092266441,0.1960621615338,0.1995905,0.309528756614614,0.0353826025,0.140840900833333,0.0381415745833333,22.88312,22.64513,5.03225503225,4.13630479166667,5.74279645833333,3.03635666666667,2.01866745833333,2.941913125,1.71361102083333,1.59914854166667,1.95834,2.07790583333333,0.367035291666667,0.5199195625,0.113044957291667
"28",28,1.65061848365542,59.6563,-1.2661,-1.4389225,-2.2118375,1.502013125,25.443275,53.676425,378.4455,21.22355,0.229470933333333,2.31284925569252,0.195549915145911,0.198620125,0.309528261213383,0.025686808375,0.151597647916667,0.0514659166666667,22.8941960416667,22.64513,5.03225503225,4.114865,5.706265,3.00559354166667,2.00277910416667,2.94525791666667,1.70546570833333,1.59284729166667,1.95834,2.07820666666667,0.367126916666667,0.519844333333333,0.113028642291667
"29",29,1.90185351808739,60.48468,-1.3229425,-1.5144825,-2.23912,1.460101875,25.449875,53.566125,378.67375,17.877775,0.2362144,2.16067370037579,0.194926172577996,0.1976804375,0.309527706945202,0.03290630625,0.147367258333333,0.05594076875,22.9073235416667,22.64513,5.03225503225,4.09371791666667,5.670114375,2.97565166666667,1.98724104166667,2.948214375,1.69650666666667,1.587290625,1.95834,2.07856375,0.367235833333333,0.519755,0.113009323541667
"30",30,1.85640178620234,61.20008,-1.3844575,-1.5905725,-2.4030325,1.413984375,25.335225,53.45125,378.886,18.86565,0.233615214583333,2.19334099462581,0.194215385672883,0.196768645833333,0.309527102756453,0.0322825289583333,0.140895320833333,0.0604373104166667,22.9172697916667,22.6451227083333,5.03228190760229,4.07350125,5.634354375,2.94647958333333,1.97036958333333,2.950645625,1.686636125,1.581641875,1.958414375,2.07884041666667,0.367319645833333,0.519685895833333,0.112994517916667
"31",31,1.80611328696469,62.49634,-1.4411825,-1.6375675,-2.434185,1.36949979166667,24.9631,53.15615,379.05875,18.501625,0.22138530625,2.12045322398658,0.193607019559775,0.195932020833333,0.309526475538705,0.02931791875,0.128420975,0.0636464229166667,22.9275995833333,22.6450897916667,5.03241336771417,4.05389333333333,5.59945479166667,2.918004375,1.95242820833333,2.95044791666667,1.67581172916667,1.57173083333333,1.96248166666667,2.07534541666667,0.367406229166667,0.519613395833333,0.112980551875
