"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol m-2 s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol m-2 s-1)","GPP (mmol m-2 s-1)","SMshall","SMdeep","SMrock","RHIZFshall (mmol m-2 s-1)","RHIZFdeep (mmol m-2 s-1)","RHIZFrock (mmol m-2 s-1)","FinRootCshall (gC m-2 grd)","FinRootCdeep (gC m-2 grd)","FinRootCrock (gC m-2 grd)","MicrobNshall (gN m-2 grd)","MicrobNdeep (gN m-2 grd)","MicrobNrock (gN m-2 grd)","LitterNshall (gN m-2 grd)","LitterNdeep (gN m-2 grd)","LitterNrock (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","RLA (m2 m-2)","RA shall (m2 m-2","RA deep (m2 m-2)","RA rock (m2 m-2)"
"43",43,1.62926751672577,59.08714,-1.2323825,-1.301725,-2.1084375,1.47194625,22.979375,50.1623,376.29325,20.4441,0.191338952083333,2.55394129157807,0.208387476573784,0.197198333333333,0.299063761126191,0.1572076685625,0.0112194316666667,4.68216447916667e-05,25.5512433333333,25.164566875,0.03168697741875,4.26568104166667,5.62622458333333,1.5971490625,1.6757043125,2.95070520833333,1.06322956875,1.44702,2.08744895833333,1.88478166666667,0.416008020833333,0.572125041666667,0.0118669179166667
"44",44,1.20072071940412,59.74548,-1.2765925,-1.3218075,-2.06302,1.43578291666667,21.731825,47.80745,375.8095,24.273125,0.190964872916667,2.89110477682052,0.204423023307731,0.197109833333333,0.299116234530779,0.155278816916667,0.0156594002083333,4.81790814583333e-05,25.5680241666667,25.1650433333333,0.0358645472166667,4.2516975,5.59655833333333,1.5764725625,1.6277688125,2.91550729166667,1.02090773958333,1.41745083333333,2.11812854166667,1.85759854166667,0.416113020833333,0.571969708333333,0.0119172158333333
"45",45,1.41536816017518,60.3825,-1.3393275,-1.341285,-2.1064575,1.40921375,22.8158,47.208825,375.039,20.2882,0.182943670833333,2.5146423882603,0.200646416259496,0.196972895833333,0.299198663486595,0.141401999166667,0.0283883178541667,4.7772560625e-05,25.590160625,25.1675947916667,0.04243398405,4.23419041666667,5.56583916666667,1.55704558333333,1.59134116666667,2.87806166666667,0.970680483333333,1.41892895833333,2.12652,1.85087020833333,0.416233270833333,0.571769083333333,0.0119975495833333
"46",46,0.906875165568575,62.0391,-1.43824,-1.467235,-1.9938125,1.3510075,24.029775,47.505975,374.27,22.435025,0.1202484225,2.29554847889897,0.197425890881427,0.196714625,0.299277070368629,0.08080658875,0.0387060914791667,4.830398125e-05,25.6087008333333,25.1696652083333,0.0487899994625,4.21681479166667,5.53547979166667,1.53934885416667,1.55591983333333,2.838049375,0.909432575,1.43112395833333,2.12652,1.85153729166667,0.416332166666667,0.571592354166667,0.0120754525
"47",47,0.893620028732358,63.34988,-1.49137,-1.48082,-2.198105,1.30553625,24.523525,48.03755,373.73475,26.51805,0.129557924583333,2.4192127245139,0.195898913180039,0.196382229166667,0.29938635745367,0.06016398225,0.0687740753333333,5.36201525e-05,25.6199639583333,25.17415625,0.0577695657,4.19482979166667,5.50676791666667,1.52418975,1.53490925,2.79542520833333,0.830808360416667,1.437885,2.12652,1.85213916666667,0.416344583333333,0.571467416666667,0.0121879722916667
"48",48,1.15943967884957,64.41968,-1.57127,-1.5734025,-2.30978,1.25387979166667,25.3406,48.728525,373.28925,20.802975,0.152513009583333,2.61383211709639,0.194542246711351,0.195813041666667,0.299485178267278,0.0531817304166667,0.0964966145833333,6.05528539583333e-05,25.6366314583333,25.177691875,0.06599198439375,4.17448,5.47962229166667,1.51402564583333,1.51056995833333,2.75222166666667,0.715562808333333,1.44343604166667,2.12652,1.85283479166667,0.416407625,0.571301791666667,0.012290564375
"49",49,1.54624615188571,65.32474,-1.6601975,-1.67225,-2.43171,1.20087145833333,25.834075,49.437975,372.99625,16.249675,0.173868745833333,2.33705619089486,0.193347226401459,0.1950766875,0.299563507563581,0.0514034329166667,0.119330591666667,6.66067527083333e-05,25.651414375,25.179394375,0.0725880655666667,4.15621708333333,5.45531583333333,1.52322145833333,1.4826676875,2.70091166666667,0.451136189583333,1.44832916666667,2.12652,1.85340916666667,0.416476479166667,0.571150479166667,0.0123730222916667
"50",50,1.969993051391,66.15826,-1.7571975,-1.8116225,-2.5675425,1.14213083333333,25.852525,49.9496,372.8255,12.965975,0.186810471458333,1.91729574317005,0.192205429113727,0.194188875,0.299609848886731,0.0525800230625,0.133826716041667,7.20735864791667e-05,25.6592233333333,25.1781770833333,0.0765120674625,4.14172895833333,5.43299729166667,1.52209120833333,1.44733220833333,2.64585104166667,0.262746733333333,1.45421666666667,2.12652,1.853691875,0.4165256875,0.5710516875,0.0124227333333333
"51",51,0.91651842101953,67.63312,-1.843585,-1.86432,-2.34608,1.09377729166667,25.71685,50.1794,372.74325,16.0775,0.122175073229167,1.85060951890584,0.191378409448274,0.193439083333333,0.299638559361853,0.0255254732291667,0.0957222358333333,6.89641779791667e-05,25.6590108333333,25.1752441666667,0.0789970523041667,4.12907,5.41145541666667,1.505372625,1.40944491666667,2.59230083333333,0.19511995625,1.45896041666667,2.12652,1.85370291666667,0.4165316875,0.571013520833333,0.0124548572916667
"52",52,1.64885319322324,67.18268,-1.9044625,-1.92616,-2.7316425,1.05769916666667,25.7604,50.2191,372.71825,14.62555,0.163792922916667,2.14763604200518,0.190933876735055,0.192700479166667,0.299679450371445,0.0390128601916667,0.120161764583333,8.214046625e-05,25.6639729166667,25.1731064583333,0.0825753871041667,4.11322354166667,5.3902225,1.4914686875,1.381098125,2.5402375,0.107675272916667,1.46484395833333,2.12652,1.853875625,0.416564291666667,0.570935833333333,0.012499843125
"53",53,2.39785183862137,68.03192,-2.0045725,-2.0366625,-2.80961,0.997423791666667,25.67425,50.29335,372.6555,9.7094675,0.155687697020833,1.58375694677431,0.189988513297154,0.191851375,0.299717549244556,0.0404796219625,0.114343069583333,8.32876220625e-05,25.666855625,25.17037375,0.0858697579833333,4.100341875,5.369489375,1.4692173125,1.34851195833333,2.489483125,0.0866702683333333,1.470896875,2.12652,1.85399208333333,0.4165890625,0.5708685625,0.0125423277083333
"54",54,2.55474494081228,69.07474,-2.105405,-2.112985,-2.810885,0.9400605625,25.5005,50.210875,372.603,7.871735,0.132936060458333,1.48995760483767,0.189101195890512,0.191147833333333,0.299738630471074,0.0325670181875,0.09850383,8.32041811041667e-05,25.6615760416667,25.165859375,0.0877217679375,4.08963583333333,5.34914479166667,1.44520554166667,1.31333822916667,2.43997395833333,0.0827316192291667,1.47520104166667,2.12652,1.85383416666667,0.41656975,0.570862708333333,0.0125675204166667
"55",55,1.41414463829335,70.01924,-2.18557,-2.2047925,-2.7360675,0.8927054375,25.494175,50.055725,372.528,10.742075,0.128986080895833,1.77651823375285,0.188468368503954,0.190494604166667,0.299762330429782,0.0272722556041667,0.100785357479167,8.45808260416667e-05,25.6568354166667,25.1613395833333,0.0898579197645833,4.07856416666667,5.32884020833333,1.42129183333333,1.28111120833333,2.39184479166667,0.0818408113125,1.47937458333333,2.12652,1.85369104166667,0.4165520625,0.570852041666667,0.0125958889583333
"56",56,2.05599963675971,70.67572,-2.2742375,-2.291935,-2.895655,0.8413335,25.321175,49.9358,372.39925,8.173645,0.1209906945,1.37307087975577,0.187825517174787,0.189807916666667,0.299787903089944,0.0267611064416667,0.092470993125,9.45754454166667e-05,25.6515741666667,25.1566352083333,0.0921033637375,4.06875458333333,5.30878375,1.39777077083333,1.24867104166667,2.34506104166667,0.081699613125,1.483315625,2.12652,1.85354354166667,0.416532770833333,0.570840854166667,0.0126263447916667
"57",57,2.58359002408806,71.48966,-2.3614625,-2.3790725,-3.012145,0.7936745625,25.035,49.714675,372.23025,6.5284725,0.1138666325,1.25320568348698,0.187246663932705,0.189184291666667,0.299803467441048,0.02391874424375,0.0880096308333333,0.000102085372114583,25.6395345833333,25.1507058333333,0.0934873442125,4.06195375,5.28889729166667,1.37471775,1.21267964583333,2.29930291666667,0.0817973228229167,1.48308854166667,2.12679041666667,1.85318625,0.416474395833333,0.570878916666667,0.0126467933333333
"58",58,2.24490300100524,72.32606,-2.4338775,-2.46337,-3.02468,0.7485984375,23.520875,48.90035,371.99825,6.78234,0.0878290844375,1.17554044251208,0.186826908627448,0.188629895833333,0.299818894703689,0.00785871804166667,0.0747159440625,9.44696500833333e-05,25.6276583333333,25.1444454166667,0.0948745157291667,4.05398583333333,5.26869791666667,1.35213702083333,1.18048672916667,2.254669375,0.08196882709375,1.46620458333333,2.13951416666667,1.84158270833333,0.4164176875,0.570915229166667,0.01266720125
"59",59,1.40260873399596,74.49194,-2.488085,-2.511275,-3.072235,0.716947833333333,23.954075,48.181275,371.65275,10.0148375,0.1009108956875,1.64169291492136,0.186587640821672,0.188127041666667,0.299839999212101,0.0170238599583333,0.083422558,9.760094125e-05,25.621265625,25.1384295833333,0.09679799825625,4.04076520833333,5.247833125,1.32999064583333,1.15840358333333,2.2112825,0.0821568664583333,1.47072104166667,2.14018229166667,1.84077791666667,0.416395625,0.5709109375,0.0126933304166667
"60",60,1.28181160854942,75.05704,-2.56298,-2.5862275,-3.075085,0.679840270833333,24.352475,47.919625,371.1935,9.36895,0.0887922223333333,1.50609604514193,0.186228698816655,0.187556395833333,0.299872373928867,0.0135838100416667,0.0740489004166667,0.000104904032083333,25.617888125,25.133130625,0.0997228298229167,4.02662145833333,5.227130625,1.30828735416667,1.139149,2.169126875,0.0823452788729167,1.47455354166667,2.140365,1.840576875,0.4163880625,0.570880083333333,0.0127319575
"61",61,1.3805636764673,75.54744,-2.6279425,-2.647465,-3.11436,0.64601875,24.13085,47.6879,370.7155,8.0985925,0.0934150076458333,1.47594101648071,0.185932968320424,0.187052666666667,0.299905564949444,0.0197279203770833,0.07270068,0.000111317828854167,25.6145620833333,25.127619375,0.102729169954167,4.01247416666667,5.20667979166667,1.287018375,1.1211795,2.12808791666667,0.0825292966291667,1.47112729166667,2.144103125,1.837378125,0.416381166666667,0.570847041666667,0.0127718041666667
"62",62,2.2388301803774,76.34896,-2.7173675,-2.7305175,-3.34106,0.59692575,23.088775,47.141575,370.193,6.062535,0.0926388740416667,1.18158165979362,0.185365137316129,0.1865658125,0.299929373476386,0.0250807717083333,0.0660644472916667,0.000116174307833333,25.6067464583333,25.1209645833333,0.104892180202083,4.000254375,5.18618125,1.26615908333333,1.10103883333333,2.08812104166667,0.0827087643604167,1.458105,2.15416,1.828396875,0.416352520833333,0.570845520833333,0.01280197125
"63",63,2.17161970709241,77.1976,-2.7966275,-2.8218875,-3.345215,0.553452041666667,23.1897,46.621975,369.56975,5.3631975,0.0809183620833333,1.07358050942279,0.184871358172291,0.1861235625,0.29994504111755,0.017875644875,0.0612694995833333,0.000123876719166667,25.59426875,25.1132483333333,0.106326311677083,3.98985208333333,5.16535,1.24570175,1.0788544375,2.04912520833333,0.08288360133125,1.45818020833333,2.15606395833333,1.82636083333333,0.416298666666667,0.570877895833333,0.0128234395833333
"64",64,2.47372016048569,77.95908,-2.872115,-2.8974425,-3.413825,0.514757854166667,23.202625,46.268775,368.8675,4.4542475,0.075436576875,0.969314439611494,0.18447066056328,0.185705833333333,0.299959131402575,0.0161455408866667,0.057552309375,0.000124074972945833,25.5801947916667,25.105000625,0.10761925345,3.980408125,5.14477583333333,1.2256789375,1.05637935416667,2.01082125,0.0830524291375,1.46351645833333,2.157235,1.824930625,0.416236729166667,0.570919833333333,0.0128434533333333
"65",65,2.47961030831845,78.70272,-2.9414225,-2.96948,-3.454165,0.478701895833333,23.020525,45.938675,368.132,4.0587575,0.071272061375,0.915357301386508,0.184113815719762,0.185317520833333,0.299971589345658,0.0147476065416667,0.054816229375,0.0001245368224375,25.5653277083333,25.096188125,0.108767509627083,3.97082541666667,5.12472270833333,1.2060895625,1.03518425,1.97315708333333,0.08321634660625,1.45902333333333,2.15954125,1.82261104166667,0.416172208333333,0.570965958333333,0.0128618191666667
"66",66,2.75299080267,79.4384,-3.0080625,-3.03803,-3.544935,0.4429559375,21.938275,45.3562,367.338,3.62498,0.065718249375,0.768471631578834,0.183788308819749,0.184946916666667,0.299982220051308,0.0128468404416667,0.0507644547916667,0.000131820317208333,25.5487872916667,25.0868508333333,0.109746980060417,3.9622325,5.10487604166667,1.1869108125,1.01375252083333,1.93629979166667,0.083375468975,1.44525479166667,2.16883208333333,1.81435708333333,0.416099354166667,0.5710221875,0.0128784114583333
"67",67,2.64468044061636,82.84104,-3.0704675,-3.101515,-3.6525375,0.404813125,20.635275,44.27535,366.434,3.44496,0.0613688316666667,0.762572881956105,0.183497579214912,0.184606291666667,0.299990743419417,0.0124112252916667,0.04674526375,0.000137315585666667,25.5303427083333,25.0770358333333,0.11054843351875,3.95439104166667,5.084525625,1.16810754166667,0.992317770833333,1.90034708333333,0.08353053480625,1.42520375,2.18344875,1.801705,0.416015666666667,0.571091208333333,0.012893098125
"68",68,2.31530629384537,83.4059,-3.126485,-3.16027,-3.635065,0.373381041666667,19.0668,42.81865,365.39275,3.3825775,0.0521253483333333,0.739246681175076,0.183240461031605,0.184296916666667,0.299998688093217,0.00986569758333333,0.04050903,0.0001268234165,25.5123022916667,25.0668916666667,0.11129297128125,3.94490458333333,5.06311791666667,1.1496409375,0.9737329375,1.86535979166667,0.0836811150104167,1.39902104166667,2.20365916666667,1.78466791666667,0.415936479166667,0.571156604166667,0.0129070327083333
"69",69,0.912608056658872,84.18102,-3.1617375,-3.2154575,-3.524945,0.352079125,17.48755,40.9569,364.1435,5.8651575,0.0346389138333333,1.10175783571293,0.183115433299692,0.184052416666667,0.300010503031556,-0.000338326666666667,0.0342116799791667,0.000115816596041667,25.4974402083333,25.0568366666667,0.11241617060625,3.93227645833333,5.040415,1.13146727083333,0.959468958333333,1.83127541666667,0.0838273809375,1.36800625,2.22889666666667,1.76381333333333,0.415876520833333,0.571198416666667,0.0129250416666667
"70",70,1.23354505011129,84.0617,-3.19819,-3.246625,-3.654475,0.4251935,17.29545,39.4444,362.69575,5.476015,0.0386644045,1.13481041601775,0.190105237533282,0.183875916666667,0.30003372457217,0.0121420249166667,0.0271431343958333,0.000115466311354167,25.4890295833333,25.0474775,0.11452902506875,3.91505333333333,5.0167925,1.11358158333333,0.950798625,1.798039375,0.0839694482395833,1.350018125,2.24631708333333,1.74966520833333,0.4158545625,0.571190604166667,0.0129547747916667
"71",71,1.41585360964039,75.7997,-2.32252,-2.2701875,-3.170565,0.7095001875,17.8449,38.543625,361.1485,13.01385,0.111345977499583,1.54654513769277,0.212267406392643,0.184314166666667,0.300059037973174,0.191990454140417,-0.083301261111875,9.80797781060833e-05,25.48071875,25.0377858333333,0.1166744814,3.89763916666667,4.99313125,1.09603304166667,0.9426899375,1.765641875,0.0841074478,1.35226666666667,2.255186875,1.74237604166667,0.415835541666667,0.571179416666667,0.0129851945833333
